system:index,ALOS_RVI,ALOS_Span,Class,HH,HHHV_Ratio,HV,.geo
000000000000000005e5_0,2.690591568477927,782.306113395111,3,-16.002798356153377,0.48666190991701047,-22.939410588927643,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005e6_0,2.8226181673251016,853.7904666773859,3,-15.852739387697142,0.4171240185103261,-24.545490840134804,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005e7_0,2.7708661229064577,1099.4868551401423,3,-18.380808885028628,0.4435919393334895,-27.597694104257968,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005e8_0,2.8140310848191925,698.2924122009707,3,-14.388824609544855,0.42144840601752226,-22.164253620564963,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005e9_0,2.96885547305495,632.8900874835997,3,-12.773029690195742,0.347320553763435,-21.67348149275925,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ea_0,2.939269115029522,877.6527141046737,3,-15.255763993725395,0.3608825335341315,-25.395164482090394,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005eb_0,3.1851998070235443,643.3658089414287,3,-11.447866452749281,0.2558081886039851,-22.634313831469385,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ec_0,2.652160502581081,973.5400707756605,3,-18.111983323972595,0.5082043474017514,-25.40661588735893,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ed_0,2.9898787091819314,895.8832737374045,3,-15.04119982655925,0.33784691255734933,-25.877511115153993,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ee_0,2.911877813420184,746.9414309118401,3,-14.254504051797525,0.3736840129640427,-23.31845932194338,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ef_0,2.9163527374157634,727.7619250975293,3,-14.04134268815639,0.3715761981331782,-23.034813231526023,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f0_0,2.752870629177095,1122.2761602293924,3,-18.705771579892314,0.45302868852783856,-27.79155033153576,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f1_0,2.7847388560596067,1117.9284751258394,3,-18.42942645285636,0.43640039757982285,-27.89775467209857,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f2_0,2.9763123378273986,1023.5924639927537,3,-16.185170500200442,0.34394497148772246,-27.597694104257968,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f3_0,2.6625261319988347,984.8484270182412,3,-18.14668726709472,0.5023326726927129,-25.60363584041344,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f4_0,2.6848904712770234,786.3319926654042,3,-16.078811338948526,0.4898186882452105,-22.97398133959163,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f5_0,2.6581778667749583,1130.9972756619268,3,-19.478174818886373,0.5047901985780247,-27.41528736648273,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f6_0,3.07286988459442,604.5939430116175,3,-11.837833967389003,0.30171473255462916,-21.551325480632244,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f7_0,3.1138383227148276,766.1625425152369,3,-13.028275823649636,0.28458821089739955,-24.421846195120942,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f8_0,2.8900463807254693,581.105490309521,3,-12.698426498481552,0.38406083261401047,-20.490374685988115,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f9_0,2.7612957945825363,384.4449162460857,3,-10.91115867478554,0.448595260184625,-16.290841986212314,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005fa_0,3.3260390991449933,425.7395491510436,3,-8.469530832275211,0.202631683141746,-18.815063024932527,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005fb_0,2.9298284615929164,627.8922814284017,3,-12.961022806574391,0.3652676436303177,-21.445376406952157,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005fc_0,3.3048145893824867,515.6891147978188,3,-9.467042159799746,0.2103553442456238,-20.641323299207173,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005fd_0,3.679626249811915,327.48153349009516,3,-5.121437469147864,0.08706692702946689,-17.35662443390717,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005fe_0,3.245820744046552,509.9445518679074,3,-9.805478095244169,0.2323539454040261,-20.34200460111034,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ff_0,2.8034832620838794,736.9254371868495,3,-14.847084058748877,0.42679646213643807,-22.726406054176152,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000600_0,2.40162644714211,1037.1757029438077,3,-20.35800956166991,0.665537954397498,-24.954501590509963,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000601_0,2.9561541323820917,884.1919692200656,3,-15.190129469916528,0.35310941881666,-25.562705958236094,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000602_0,2.731194058063676,1026.317513321759,3,-18.042988660529332,0.464560889838734,-26.47202435624765,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000603_0,2.55677273150925,1026.9943015008648,3,-19.249585583270736,0.5644722546922736,-25.621236433341778,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000604_0,2.8011074017546176,506.67903071132616,3,-12.323288315278859,0.4280066510460808,-18.836549466657573,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000605_0,2.510184856540232,1139.5499815472153,3,-20.60169179484018,0.5935081392822872,-26.741732867142886,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000606_0,2.1123808348189037,630.2787532097342,3,-17.246204321278498,0.893597941274128,-18.244100134521545,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000607_0,3.3389255287954684,746.9978277824614,3,-11.111043987765328,0.19799018142312885,-24.97083357207775,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000608_0,2.725094560337631,989.4071541066596,3,-17.758100706518732,0.46783897271601915,-25.962607985404674,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000609_0,2.4009427375145975,528.4829476877559,3,-14.535082521263845,0.6660122448987312,-17.810511609378494,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000060a_0,2.5938866360206765,1004.4708102932798,3,-18.790954140759595,0.5420874391551919,-25.521968042710768,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000060b_0,2.2566742098046126,724.3346973105613,3,-17.767606469041283,0.7725199245071035,-20.215015648567864,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000060c_0,2.9187961455774065,671.3162477275068,3,-13.47061352147233,0.3704280122682927,-22.13275443957741,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000060d_0,2.9313438056168777,1044.8796383242475,3,-16.7079105357313,0.36456187511523674,-27.67174305775201,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000060e_0,2.483834176685458,662.2158026923673,3,-15.843208069240376,0.61041346380771,-20.27827805231805,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000060f_0,2.783046673092624,789.4432611058785,3,-15.497706306155493,0.4372737757771961,-23.436389661251724,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000610_0,2.5386925457216516,888.9404727540502,3,-18.020927690085855,0.5756141903599261,-23.752613286599583,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000611_0,2.6691194870550046,691.5632213342008,3,-15.16894866778145,0.4986215564344905,-21.481764770344455,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000612_0,2.8810684232801034,883.4357984170399,3,-15.720243405030175,0.38837382954133026,-25.22518078634215,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000613_0,2.7506690560928235,582.2270441383205,3,-13.48512386503748,0.4541916597127042,-20.009459724913043,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000614_0,3.1153592681079516,627.621913845179,3,-11.781552414850594,0.283961063800297,-22.10920479215178,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000615_0,2.5197221944126875,1013.7344131763049,3,-19.36884452274427,0.5874765912169714,-25.27018549655036,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000616_0,3.448474779822693,475.48484781725426,3,-8.096942098461994,0.15993308792754585,-20.2465892552649,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000617_0,3.1357554389819255,827.131357235729,3,-13.36828127264755,0.2756096825263471,-25.464100475985987,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000618_0,2.851686458322015,968.7328099820297,3,-16.67639802213094,0.40267875113930784,-26.279850817489375,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000619_0,2.8359398608060684,650.0000951849436,3,-13.753537738315316,0.4104671454009844,-21.467191126593157,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000061a_0,2.755954288018567,807.2617245347858,3,-15.845113496392486,0.4514028833460289,-23.583767782549643,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000061b_0,2.5077845636080847,733.0659368856484,3,-16.537021398319183,0.595033344588813,-21.438116991871787,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000061c_0,3.242611587410505,744.463688647834,3,-11.872743694861597,0.23357358480123516,-24.56627049032796,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000061d_0,2.846850605480579,808.8233248884972,3,-15.270020688986932,0.4050614360653314,-23.99270291247754,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000061e_0,2.9946365428507042,879.6540186593959,3,-14.869196391320898,0.33572136142847364,-25.66244371325002,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000061f_0,2.7005032706687544,712.3971427735285,3,-15.213133774958436,0.48120538991587186,-21.930747901490896,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000620_0,3.1080749482073107,874.9013861150664,3,-13.967341050860185,0.28697025221580896,-26.073257757403894,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000621_0,2.6223550734082957,748.2672399832775,3,-16.053399693660992,0.5253464492896335,-22.148489751196188,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000622_0,3.259454289068825,921.8749448070994,3,-13.064173685999151,0.2271992932727204,-27.408070174843516,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000623_0,3.0558031323010115,870.4518185486803,3,-14.334206296099481,0.3089848484408125,-25.787251664524902,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000624_0,3.2659415107756775,926.8768941887129,3,-13.042065141735591,0.22476167647288317,-27.509660685429004,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000625_0,3.570033782808157,838.1460736468957,3,-9.491766125702739,0.12043757660288462,-27.350547516674283,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000626_0,3.2149401382851592,746.4452381508963,3,-12.103761764844478,0.24419112890033162,-24.493758170007013,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000627_0,3.016457715839854,833.7661191793543,3,-14.318207231642191,0.32605870090451594,-25.07498875076724,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000628_0,3.023508324811478,639.4239129977874,3,-12.493919800835215,0.32296642518733865,-21.984673775339154,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000629_0,2.801673721037586,906.0522346854636,3,-16.475331581915214,0.427717999410231,-25.191579623981717,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000062a_0,2.9294075756604396,521.7737746113029,3,-11.817434686914055,0.365463799996555,-19.547941375802807,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000062b_0,3.1308858086886304,819.5065339614504,3,-13.343957045590798,0.27759370491873586,-25.326771296927646,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000062c_0,2.8812791290321504,950.0801136183551,3,-16.30087767726296,0.3882722988187675,-26.160303908197726,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000062d_0,2.7707042386048735,941.2251300093727,3,-17.00767520003174,0.44367628426991945,-25.53358796369202,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000062e_0,2.745068185723565,468.8772583834102,3,-12.1285715207527,0.45715870403621733,-17.93808828301937,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000062f_0,2.5261022837062064,947.9954419736246,3,-18.68989243536363,0.5834671564174922,-24.46800692185945,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000630_0,3.149242134316747,899.3215581182785,3,-13.830264724035871,0.27014685737012456,-26.609121289162623,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000631_0,2.6498524501844862,853.6921815953426,3,-16.97505822727578,0.5095180109826549,-23.781076085323377,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000632_0,2.911078212410538,948.5114190976731,3,-16.069028829030515,0.37406132990421187,-26.273517685864967,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000633_0,2.643717886306314,816.079575859368,3,-16.634558395767456,0.5130207427648883,-23.224363130927195,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000634_0,2.7730301137107043,577.8876353472001,3,-13.314003213064282,0.44246540281794394,-20.015617746892403,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000635_0,3.3272435886540834,693.4510949576653,3,-10.799579506717095,0.2021963205940254,-24.017080951601123,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000636_0,2.6913809763762875,736.9273856198475,3,-15.527050555815649,0.4862258576954258,-22.267422092756775,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000637_0,2.954074799966011,794.2781147447238,3,-14.411414712364248,0.3540618538318742,-24.21960447102667,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000638_0,2.6900532657271756,798.3447377921404,3,-16.16933117119187,0.4869594037271671,-23.171048039923946,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000639_0,2.801229511327914,920.0726358337292,3,-16.605390113395515,0.42794440220780516,-25.383728154384173,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000063a_0,2.710913721652101,713.1556820089926,3,-15.16013855480574,0.4755172649177107,-21.984673775339154,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000063b_0,3.08946109394529,694.3376936993756,3,-12.572007437692477,0.2947241859880287,-23.15777024426101,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000063c_0,2.8267314799553858,924.2531045374328,3,-16.465092408693565,0.41506189334373267,-25.556874545034148,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000063d_0,2.8351493017542415,832.4034860256097,3,-15.569407358014104,0.41086044305497776,-24.289854683505745,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000063e_0,3.316382213088103,713.0942010127602,3,-11.0395185533162,0.20613359467856235,-24.31508237953858,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000063f_0,2.8938928707056064,885.8250829361982,3,-15.65101785462791,0.38222117359330443,-25.31542460734792,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000640_0,2.8438253727552603,941.8940950880224,3,-16.49995495669924,0.4065561262380086,-25.877511115153993,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000641_0,2.6911158436456453,839.9310309682644,3,-16.578392706055226,0.48637228287475515,-23.77157811867103,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000642_0,2.9116818113780987,891.9968906581787,3,-15.57864275456528,0.373776483532313,-25.481420301541462,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000643_0,3.7662513148903525,195.44015059648146,3,-3.3794924996054903,0.06206401686087504,-13.565366970398983,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000644_0,2.9569017973682716,631.9678456183706,3,-12.837489278336008,0.35276727944097297,-21.61403975768941,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000645_0,2.7553578516414907,803.0064209037193,3,-15.80708414650914,0.4517170601332309,-23.518981944142453,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000646_0,2.773487842610075,842.5172636510753,3,-16.072940510987223,0.4422273422463171,-24.169771347311936,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000647_0,2.937471430001468,759.1720001183662,3,-14.200721281581906,0.3617153716446532,-23.611681752920376,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000648_0,3.1435227095136455,522.4274419203326,3,-10.576474364499305,0.27245780280011583,-20.26241920248966,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000649_0,2.346648600788039,863.0923949379477,3,-18.88779380194957,0.7045585771370889,-22.502080797850297,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000064a_0,2.7083150951421326,917.7259516066669,3,-17.21491183891638,0.47693302273976346,-24.927349678315252,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000064b_0,2.3863315580392186,1310.308140985946,3,-22.991318450413623,0.6762130084248172,-27.959031043611226,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000064c_0,3.29809234697898,684.2581451177819,3,-10.957714505088859,0.21282231641086735,-23.752613286599583,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000064d_0,2.9117750911278004,783.7867720470092,3,-14.602536497010476,0.37373247411451127,-23.88624499372989,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000064e_0,3.226512882191062,603.8583284426875,3,-10.805977952412007,0.23972850754083408,-22.070096713305837,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000064f_0,3.181229013308695,835.7446201580206,3,-13.0794060192802,0.2573756819348656,-25.781267585998123,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000650_0,2.8981207451737365,784.3203065222384,3,-14.698862837782983,0.3802047435950457,-23.8382830295783,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000651_0,3.0404349265981834,652.3252082382375,3,-12.50948126747248,0.31560125329682165,-22.267422092756775,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000652_0,3.060852796443758,654.0645275338518,3,-12.392163571979182,0.30682534117530474,-22.371830714967516,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000653_0,2.8817389585912805,920.0391514492476,3,-16.037798630395244,0.38805077679741473,-25.745449433640502,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000654_0,3.186905496318074,613.5317625276957,3,-11.167579235733612,0.2551360574141023,-22.10920479215178,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000655_0,2.821659878884902,1005.2203533712111,3,-17.20822094914807,0.4176053003173325,-26.628884414043945,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000656_0,3.1301778382295713,733.5285977388962,3,-12.629721202442255,0.27788266568981906,-23.958688196298993,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000657_0,3.474379027567421,699.5403354351387,3,-9.587662271993494,0.15128486796116514,-24.64988980894907,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000658_0,2.755307995507568,913.5946681048623,3,-16.860782742336127,0.45174332834001063,-25.086025460813886,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000659_0,2.957255672245771,895.7158910951362,3,-15.280728587986061,0.35260540288772463,-25.733542797590886,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000065a_0,2.5879730693061496,995.4410810029901,3,-18.745596911643148,0.5456111377049309,-25.37801563221965,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000065b_0,2.7832144861861567,896.5385677443456,3,-16.514350894046146,0.43718711578036035,-24.97628439725699,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000065c_0,2.7435639449315574,720.5849951718469,3,-15.044674877470996,0.4579576347726737,-22.23157108715081,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000065d_0,3.1833583375955974,213.86658793986217,3,-6.607805344968298,0.25653463286235484,-13.046206209579495,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000065e_0,3.063616187269408,355.72609318212795,3,-9.125461021527059,0.3056465808679473,-16.506121722764505,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008e6_0,3.59182618895056,193.5698943146278,5,-4.444383013052516,0.11363963331663843,-13.1839809597829,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008e7_0,3.4957009327573187,306.91812832055456,5,-6.220500900890642,0.14426264630278393,-16.37753024306697,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008e8_0,3.3216848829619816,361.8244531357008,5,-7.833118731960468,0.2042081476534154,-17.33397542592901,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008e9_0,3.196291868743466,435.42040887405017,5,-9.353487626643854,0.2514501692151442,-18.652953602372747,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008ea_0,3.4218800163012624,310.0761701374496,5,-6.6944236201712926,0.16894805806886,-16.28683095421397,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008eb_0,3.052289642205025,707.3841657999405,5,-12.94599649378874,0.31049162068064184,-23.233280882878987,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008ec_0,2.5480945265013557,1123.719223208517,5,-20.196126428427377,0.5698004757665619,-26.755106063992613,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008ed_0,2.876297873988837,1156.0139552786682,5,-18.020927690085855,0.39067654854982653,-28.831581997305747,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008ee_0,2.562550443619765,896.3744958224723,5,-17.94779318865254,0.5609448820643494,-23.963539293681762,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008ef_0,2.802328078835362,613.660832307155,5,-13.555112946530556,0.42738462002721195,-20.73450615071299,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008f0_0,3.961626464609873,82.82668974527152,5,0.8913967845728479,0.009686308321323757,-9.057157474490808,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008f1_0,3.218598318451336,146.61661171815427,5,-5.351786312520645,0.24277701167899815,-10.861629481034186,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008f2_0,2.9514861063792783,424.98754102461766,5,-10.554683100169541,0.3552494763077103,-17.708365415238447,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008f3_0,3.3190280861275174,202.58277118320345,5,-5.872673526815049,0.20517208538208173,-12.965125407440112,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008f4_0,3.128573157841405,333.8617184928844,5,-8.528423990748465,0.278538106093017,-16.159446238250567,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008f5_0,3.665063123371897,247.48398056156603,5,-4.552238775173734,0.09138638690619803,-15.058589000811821,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008f6_0,3.1507601957551064,309.87005883255574,5,-8.111010851064023,0.2695348904651775,-15.623109863483563,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008f7_0,3.160567369907963,140.68483237395344,5,-5.433586266309874,0.26559555036995836,-10.543290409569593,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008f8_0,3.65123643188978,108.23277893620038,5,-3.0719558170762298,0.09551930547803772,-9.939610978007735,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008f9_0,3.3415169898652164,154.69335660162105,5,-5.046358764071599,0.1970610989355898,-11.367832679358841,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008fa_0,3.4495926708796105,182.74156253940006,5,-5.0145362536479325,0.1595571946122094,-12.55372409686666,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008fb_0,3.999968503208489,137.32480216733475,5,-0.03288347101191391,7.874259881251684E-6,-11.718520420457054,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008fc_0,3.919122985455853,104.46878214214397,5,-1.453368777420195,0.020636508434230642,-10.117138989801617,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008fd_0,3.9843576968451764,163.10631112128866,5,-0.79864860311406,0.003925928429369963,-12.746312075656732,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008fe_0,3.123199013065853,264.2137628353216,5,-7.610237972882231,0.2807381096324839,-14.363079086025493,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008ff_0,3.35371621373713,137.5780880965058,5,-4.714723949549338,0.192706760224861,-10.740086879353058,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000900_0,3.136973545717196,281.91885982018715,5,-7.799093440683777,0.2751143551915075,-14.869196391320898,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000901_0,3.6101724913428703,145.2631485236103,5,-3.7625646601968725,0.10798029999727969,-11.450164003255495,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000902_0,3.5262039114448136,147.209093840224,5,-4.175736248293575,0.13436434773877143,-11.39176547445176,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000903_0,3.2088168095260166,130.66604835025595,5,-5.0838169966173865,0.24656539697909755,-10.23820556030988,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000904_0,2.8099206604418856,158.11650770883205,5,-6.85877520165522,0.42352773738848704,-10.53915131507236,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000905_0,3.6485967463753233,201.04641901683013,5,-4.202629110809809,0.096311891406957,-13.54194696392672,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000906_0,3.7648106992243964,113.1674233716032,5,-2.5795235593682833,0.06247041871827871,-10.320536884206518,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000907_0,3.706233851016486,102.84704114486694,5,-2.748316721716975,0.07926271271386301,-9.761854144679575,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000908_0,3.7010415805185843,124.1520662428798,5,-3.046157641165479,0.08077683348791932,-10.717881780839392,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000909_0,3.1282846509660533,147.43414400947796,5,-5.668346458729019,0.278656019606384,-10.737969660661747,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000090a_0,2.9534244407445365,164.3054126151562,5,-6.556638412639643,0.35436002520234766,-11.014349973605093,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000090b_0,3.680010699092738,124.78779102247097,5,-3.159539444722995,0.08695336157206045,-10.7147142528259,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000090c_0,2.862325852002562,128.21133879666723,5,-6.038682091920165,0.3974649312556393,-9.578395345223015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000090d_0,3.159818065984482,180.8553798009056,5,-6.1634288910118045,0.2658956675576032,-11.952720364266312,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000090e_0,3.2003164561834208,114.49346348036437,5,-4.784311304143259,0.24987639652681484,-9.570988915750107,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000090f_0,3.5329289961108516,123.48513080356066,5,-3.797246502724107,0.13220503565265906,-10.44346924164141,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000910_0,3.0499895355069144,326.8277891018222,5,-8.810360658535359,0.3114799094991624,-15.786238759386436,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000911_0,3.6892884783799684,106.6596616468794,5,-2.8783843456781284,0.08421990403864285,-9.918395293868585,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000912_0,3.6433121217186444,130.60552267397844,5,-3.4126751520767726,0.09790209193306695,-10.906840559042578,"{""type"":""MultiPoint"",""coordinates"":[]}"
